time,gps_speed(m/s),mm_lon,mm_lat
1675110427918,17.08,-81.830569,28.825617
1675110427985,17.17,-81.830558,28.825623
1675110428052,17.26,-81.830547,28.82563
1675110428118,17.35,-81.830536,28.825637
1675110428185,17.44,-81.830524,28.825643
1675110428252,17.52,-81.830513,28.82565
1675110428318,17.61,-81.830502,28.825657
1675110428385,17.7,-81.830491,28.825664
1675110428452,17.79,-81.830479,28.82567
1675110428518,17.88,-81.830468,28.825677
1675110428585,17.97,-81.830457,28.825684
1675110428652,18.06,-81.830446,28.825691
1675110428718,18.14,-81.830435,28.825697
1675110428785,18.23,-81.830423,28.825704
1675110428852,18.32,-81.830412,28.825711
1675110428918,18.4,-81.830401,28.825717
1675110428985,18.49,-81.830389,28.825724
1675110429052,18.58,-81.830377,28.825732
1675110429118,18.66,-81.830365,28.825739
1675110429185,18.75,-81.830353,28.825746
1675110429252,18.83,-81.830341,28.825753
1675110429318,18.92,-81.83033,28.82576
1675110429385,19.0,-81.830318,28.825767
1675110429452,19.08,-81.830306,28.825775
1675110429518,19.17,-81.830294,28.825782
1675110429585,19.25,-81.830282,28.825789
1675110429652,19.33,-81.83027,28.825796
1675110429718,19.41,-81.830258,28.825803
1675110429785,19.49,-81.830246,28.825811
1675110429852,19.58,-81.830234,28.825818
1675110429918,19.66,-81.830222,28.825825
1675110429985,19.74,-81.83021,28.825832
1675110430052,19.82,-81.830198,28.825839
1675110430118,19.9,-81.830186,28.825847
1675110430185,19.98,-81.830174,28.825854
1675110430252,20.05,-81.830162,28.825861
1675110430318,20.13,-81.83015,28.825868
1675110430385,20.21,-81.830138,28.825876
1675110430452,20.29,-81.830126,28.825883
1675110430518,20.37,-81.830114,28.82589
1675110430585,20.44,-81.830102,28.825897
1675110430652,20.52,-81.83009,28.825905
1675110430718,20.59,-81.830078,28.825912
1675110430785,20.67,-81.830066,28.825919
1675110430852,20.75,-81.830054,28.825926
1675110430918,20.82,-81.830042,28.825934
1675110430985,20.89,-81.830029,28.825941
1675110431052,20.97,-81.830016,28.825949
1675110431118,21.04,-81.830003,28.825957
1675110431185,21.11,-81.82999,28.825965
1675110431252,21.19,-81.829977,28.825973
1675110431318,21.26,-81.829965,28.82598
1675110431385,21.33,-81.829952,28.825988
1675110431452,21.4,-81.829939,28.825996
1675110431518,21.47,-81.829926,28.826004
1675110431585,21.54,-81.829913,28.826011
1675110431652,21.61,-81.8299,28.826019
1675110431718,21.68,-81.829887,28.826027
1675110431785,21.75,-81.829874,28.826035
1675110431852,21.82,-81.829861,28.826043
1675110431918,21.89,-81.829849,28.82605
1675110431985,21.95,-81.829835,28.826058
1675110432052,22.02,-81.829822,28.826066
1675110432118,22.09,-81.829809,28.826074
1675110432185,22.15,-81.829796,28.826082
1675110432252,22.22,-81.829783,28.82609
1675110432318,22.28,-81.82977,28.826098
1675110432385,22.35,-81.829757,28.826106
1675110432452,22.41,-81.829744,28.826114
1675110432518,22.47,-81.829731,28.826121
1675110432585,22.54,-81.829717,28.826129
1675110432652,22.6,-81.829704,28.826137
1675110432718,22.66,-81.829691,28.826145
1675110432785,22.72,-81.829678,28.826153
1675110432852,22.78,-81.829665,28.826161
1675110432918,22.84,-81.829652,28.826169
1675110432985,22.9,-81.829638,28.826177
1675110433052,22.96,-81.829624,28.826185
1675110433118,23.01,-81.829611,28.826193
1675110433185,23.07,-81.829597,28.826201
1675110433252,23.13,-81.829583,28.826209
1675110433318,23.19,-81.829569,28.826217
1675110433385,23.24,-81.829555,28.826225
1675110433452,23.3,-81.829541,28.826233
1675110433518,23.35,-81.829528,28.826241
1675110433585,23.41,-81.829514,28.826249
1675110433652,23.46,-81.8295,28.826257
1675110433718,23.51,-81.829486,28.826265
1675110433785,23.56,-81.829472,28.826273
1675110433852,23.62,-81.829458,28.826281
1675110433918,23.67,-81.829445,28.826289
1675110433985,23.72,-81.829431,28.826298
1675110434052,23.77,-81.829417,28.826306
1675110434118,23.82,-81.829403,28.826314
1675110434185,23.87,-81.829389,28.826322
1675110434252,23.92,-81.829375,28.82633
1675110434318,23.97,-81.829361,28.826338
1675110434385,24.02,-81.829347,28.826346
1675110434452,24.06,-81.829333,28.826355
1675110434518,24.11,-81.829319,28.826363
1675110434585,24.16,-81.829305,28.826371
1675110434652,24.2,-81.829291,28.826379
1675110434718,24.25,-81.829277,28.826387
1675110434785,24.29,-81.829263,28.826395
1675110434852,24.34,-81.829248,28.826403
1675110434918,24.38,-81.829235,28.826412
1675110434985,24.42,-81.82922,28.82642
1675110435052,24.47,-81.829206,28.826427
1675110435118,24.51,-81.829191,28.826435
1675110435185,24.55,-81.829177,28.826444
1675110435252,24.59,-81.829163,28.826452
1675110435318,24.63,-81.829149,28.826461
1675110435385,24.67,-81.829135,28.826469
1675110435452,24.71,-81.829121,28.826478
1675110435518,24.75,-81.829107,28.826486
1675110435585,24.79,-81.829093,28.826495
1675110435652,24.83,-81.829079,28.826503
1675110435718,24.87,-81.829065,28.826512
1675110435785,24.9,-81.829051,28.82652
1675110435852,24.94,-81.829037,28.826529
1675110435918,24.97,-81.829023,28.826537
1675110435985,25.01,-81.829009,28.826546
1675110436052,25.04,-81.828995,28.826554
1675110436118,25.08,-81.828982,28.826563
1675110436185,25.11,-81.828968,28.826571
1675110436252,25.14,-81.828954,28.826579
1675110436318,25.17,-81.82894,28.826588
1675110436385,25.21,-81.828926,28.826596
1675110436452,25.24,-81.828912,28.826604
1675110436518,25.27,-81.828899,28.826612
1675110436585,25.29,-81.828884,28.826621
1675110436652,25.32,-81.82887,28.826629
1675110436718,25.35,-81.828856,28.826637
1675110436785,25.38,-81.828842,28.826645
1675110436852,25.4,-81.828828,28.826653
1675110436918,25.43,-81.828814,28.826661
1675110436985,25.46,-81.8288,28.826669
1675110437052,25.48,-81.828786,28.826678
1675110437118,25.5,-81.828772,28.826686
1675110437185,25.53,-81.828757,28.826694
1675110437252,25.55,-81.828743,28.826702
1675110437318,25.57,-81.828729,28.82671
1675110437385,25.59,-81.828714,28.826719
1675110437452,25.61,-81.8287,28.826727
1675110437518,25.63,-81.828686,28.826735
1675110437585,25.65,-81.828672,28.826744
1675110437652,25.67,-81.828657,28.826752
1675110437718,25.69,-81.828643,28.82676
1675110437785,25.71,-81.828629,28.826768
1675110437852,25.73,-81.828614,28.826777
1675110437918,25.74,-81.8286,28.826785
1675110437985,25.76,-81.828586,28.826793
1675110438052,25.78,-81.828571,28.826801
1675110438118,25.79,-81.828557,28.82681
1675110438185,25.81,-81.828543,28.826818
1675110438252,25.83,-81.828528,28.826826
1675110438318,25.84,-81.828514,28.826835
1675110438385,25.86,-81.8285,28.826843
1675110438452,25.87,-81.828485,28.826851
1675110438518,25.89,-81.828471,28.826859
1675110438585,25.9,-81.828457,28.826868
1675110438652,25.92,-81.828442,28.826876
1675110438718,25.94,-81.828428,28.826885
1675110438785,25.95,-81.828414,28.826893
1675110438852,25.97,-81.828399,28.826901
1675110438918,25.98,-81.828385,28.82691
1675110438985,26.0,-81.82837,28.826918
1675110439052,26.01,-81.828355,28.826927
1675110439118,26.03,-81.828341,28.826936
1675110439185,26.04,-81.828326,28.826945
1675110439252,26.06,-81.828311,28.826953
1675110439318,26.08,-81.828296,28.826962
1675110439385,26.09,-81.828281,28.826971
1675110439452,26.11,-81.828266,28.82698
1675110439518,26.13,-81.828251,28.826988
1675110439585,26.14,-81.828236,28.826997
1675110439652,26.16,-81.828222,28.827006
1675110439718,26.18,-81.828207,28.827014
1675110439785,26.2,-81.828192,28.827023
1675110439852,26.21,-81.828177,28.827032
1675110439918,26.23,-81.828162,28.827041
1675110439985,26.25,-81.828147,28.82705
1675110440052,26.27,-81.828131,28.827059
1675110440118,26.29,-81.828116,28.827068
1675110440185,26.3,-81.8281,28.827077
1675110440252,26.32,-81.828085,28.827086
1675110440318,26.34,-81.828069,28.827095
1675110440385,26.36,-81.828054,28.827104
1675110440452,26.38,-81.828038,28.827113
1675110440518,26.4,-81.828023,28.827122
1675110440585,26.41,-81.828007,28.827132
1675110440652,26.43,-81.827991,28.827141
1675110440718,26.45,-81.827976,28.82715
1675110440785,26.47,-81.82796,28.827159
1675110440852,26.49,-81.827945,28.827168
1675110440918,26.51,-81.827929,28.827177
1675110440985,26.52,-81.827914,28.827186
1675110441052,26.54,-81.827899,28.827195
1675110441118,26.56,-81.827884,28.827204
1675110441185,26.58,-81.827869,28.827212
1675110441252,26.6,-81.827854,28.827221
1675110441318,26.61,-81.827839,28.82723
1675110441385,26.63,-81.827824,28.827239
1675110441452,26.65,-81.827809,28.827248
1675110441518,26.66,-81.827794,28.827256
1675110441585,26.68,-81.827779,28.827265
1675110441652,26.7,-81.827764,28.827274
1675110441718,26.72,-81.827749,28.827283
1675110441785,26.73,-81.827734,28.827292
1675110441852,26.75,-81.827719,28.8273
1675110441918,26.76,-81.827704,28.827309
1675110441985,26.78,-81.827689,28.827318
1675110442052,26.8,-81.827673,28.827328
1675110442118,26.81,-81.827657,28.827337
1675110442185,26.83,-81.827641,28.827346
1675110442252,26.84,-81.827626,28.827355
1675110442318,26.86,-81.82761,28.827365
1675110442385,26.87,-81.827594,28.827374
1675110442452,26.88,-81.827578,28.827383
1675110442518,26.9,-81.827563,28.827392
1675110442585,26.91,-81.827547,28.827402
1675110442652,26.92,-81.827531,28.827411
1675110442718,26.94,-81.827515,28.82742
1675110442785,26.95,-81.827499,28.827429
1675110442852,26.96,-81.827484,28.827439
1675110442918,26.97,-81.827468,28.827448
1675110442985,26.98,-81.827452,28.827457
1675110443052,26.99,-81.827436,28.827466
1675110443118,27.0,-81.827421,28.827475
1675110443185,27.01,-81.827405,28.827485
1675110443252,27.02,-81.827389,28.827494
1675110443318,27.03,-81.827374,28.827503
1675110443385,27.04,-81.827358,28.827512
1675110443452,27.05,-81.827342,28.827522
1675110443518,27.05,-81.827327,28.827531
1675110443585,27.06,-81.827311,28.82754
1675110443652,27.07,-81.827295,28.827549
1675110443718,27.07,-81.827279,28.827558
1675110443785,27.08,-81.827264,28.827568
1675110443852,27.08,-81.827248,28.827577
1675110443918,27.08,-81.827232,28.827586
1675110443985,27.09,-81.827217,28.827595
1675110444052,27.09,-81.827202,28.827604
1675110444118,27.09,-81.827187,28.827613
1675110444185,27.1,-81.827172,28.827621
1675110444252,27.1,-81.827157,28.82763
1675110444318,27.1,-81.827142,28.827639
1675110444385,27.1,-81.827127,28.827648
1675110444452,27.1,-81.827112,28.827657
1675110444518,27.1,-81.827097,28.827666
1675110444585,27.1,-81.827082,28.827674
1675110444652,27.1,-81.827067,28.827683
1675110444718,27.1,-81.827052,28.827692
1675110444785,27.1,-81.827037,28.827701
1675110444852,27.1,-81.827022,28.82771
1675110444918,27.1,-81.827007,28.827718
1675110444985,27.1,-81.826992,28.827727
1675110445052,27.1,-81.826976,28.827736
1675110445118,27.1,-81.826961,28.827745
1675110445185,27.09,-81.826946,28.827754
1675110445252,27.09,-81.826931,28.827763
1675110445318,27.09,-81.826915,28.827771
1675110445385,27.09,-81.8269,28.82778
1675110445452,27.09,-81.826885,28.827789
1675110445518,27.09,-81.82687,28.827798
1675110445585,27.08,-81.826854,28.827807
1675110445652,27.08,-81.826839,28.827816
1675110445718,27.08,-81.826824,28.827824
1675110445785,27.08,-81.826808,28.827833
1675110445852,27.08,-81.826793,28.827842
1675110445918,27.07,-81.826778,28.827851
1675110445985,27.07,-81.826763,28.827859
1675110446052,27.07,-81.826748,28.827868
1675110446118,27.07,-81.826733,28.827877
1675110446185,27.06,-81.826717,28.827886
1675110446252,27.06,-81.826702,28.827894
1675110446318,27.06,-81.826687,28.827903
1675110446385,27.05,-81.826672,28.827912
1675110446452,27.05,-81.826657,28.82792
1675110446518,27.04,-81.826642,28.827929
1675110446585,27.04,-81.826627,28.827938
1675110446652,27.03,-81.826611,28.827947
1675110446718,27.02,-81.826596,28.827955
1675110446785,27.02,-81.826581,28.827964
1675110446852,27.01,-81.826566,28.827973
1675110446918,27.0,-81.826551,28.827981
1675110446985,26.99,-81.826536,28.82799
1675110447052,26.98,-81.82652,28.827999
1675110447118,26.97,-81.826505,28.828008
1675110447185,26.96,-81.82649,28.828016
1675110447252,26.95,-81.826475,28.828025
1675110447318,26.94,-81.82646,28.828034
1675110447385,26.93,-81.826444,28.828043
1675110447452,26.91,-81.826429,28.828052
1675110447518,26.9,-81.826414,28.82806
1675110447585,26.88,-81.826399,28.828069
1675110447652,26.86,-81.826383,28.828078
1675110447718,26.85,-81.826368,28.828087
1675110447785,26.83,-81.826353,28.828095
1675110447852,26.81,-81.826338,28.828104
1675110447918,26.79,-81.826323,28.828113
1675110447985,26.77,-81.826307,28.828122
1675110448052,26.75,-81.826292,28.82813
1675110448118,26.72,-81.826277,28.828139
1675110448185,26.7,-81.826262,28.828148
1675110448252,26.67,-81.826246,28.828157
1675110448318,26.65,-81.826231,28.828165
1675110448385,26.62,-81.826216,28.828174
1675110448452,26.6,-81.826201,28.828183
1675110448518,26.57,-81.826186,28.828192
1675110448585,26.54,-81.826171,28.8282
1675110448652,26.51,-81.826155,28.828209
1675110448718,26.49,-81.82614,28.828218
1675110448785,26.46,-81.826125,28.828227
1675110448852,26.43,-81.82611,28.828236
1675110448918,26.4,-81.826095,28.828244
1675110448985,26.37,-81.82608,28.828252
1675110449052,26.34,-81.826066,28.828261
1675110449118,26.31,-81.826052,28.828269
1675110449185,26.28,-81.826038,28.828277
1675110449252,26.25,-81.826024,28.828285
1675110449318,26.22,-81.82601,28.828293
1675110449385,26.19,-81.825996,28.828301
1675110449452,26.16,-81.825982,28.828309
1675110449518,26.13,-81.825968,28.828317
1675110449585,26.1,-81.825954,28.828325
1675110449652,26.07,-81.82594,28.828334
1675110449718,26.04,-81.825926,28.828342
1675110449785,26.01,-81.825911,28.82835
1675110449852,25.98,-81.825897,28.828358
1675110449918,25.95,-81.825883,28.828366
1675110449985,25.92,-81.825869,28.828374
1675110450052,25.89,-81.825854,28.828383
1675110450118,25.87,-81.82584,28.828391
1675110450185,25.84,-81.825825,28.8284
1675110450252,25.81,-81.82581,28.828408
1675110450318,25.79,-81.825796,28.828416
1675110450385,25.76,-81.825781,28.828425
1675110450452,25.73,-81.825766,28.828433
1675110450518,25.71,-81.825752,28.828442
1675110450585,25.68,-81.825737,28.82845
1675110450652,25.66,-81.825722,28.828459
1675110450718,25.64,-81.825708,28.828467
1675110450785,25.61,-81.825693,28.828476
1675110450852,25.59,-81.825678,28.828484
1675110450918,25.57,-81.825664,28.828493
1675110450985,25.55,-81.825649,28.828501
1675110451052,25.53,-81.825634,28.82851
1675110451118,25.51,-81.825619,28.828519
1675110451185,25.49,-81.825605,28.828527
1675110451252,25.47,-81.82559,28.828536
1675110451318,25.45,-81.825575,28.828545
1675110451385,25.43,-81.82556,28.828553
1675110451452,25.41,-81.825545,28.828562
1675110451518,25.39,-81.82553,28.828571
1675110451585,25.37,-81.825516,28.828579
1675110451652,25.36,-81.825501,28.828588
1675110451718,25.34,-81.825486,28.828597
1675110451785,25.32,-81.825471,28.828605
1675110451852,25.31,-81.825456,28.828614
1675110451918,25.29,-81.825442,28.828623
1675110451985,25.28,-81.825427,28.828632
1675110452052,25.26,-81.825412,28.82864
1675110452118,25.25,-81.825398,28.828649
1675110452185,25.23,-81.825383,28.828658
1675110452252,25.22,-81.825369,28.828666
1675110452318,25.21,-81.825354,28.828675
1675110452385,25.19,-81.82534,28.828684
1675110452452,25.18,-81.825325,28.828692
1675110452518,25.17,-81.82531,28.828701
1675110452585,25.16,-81.825296,28.82871
1675110452652,25.15,-81.825281,28.828718
1675110452718,25.14,-81.825267,28.828727
1675110452785,25.13,-81.825252,28.828736
1675110452852,25.11,-81.825237,28.828744
1675110452918,25.1,-81.825223,28.828753
1675110452985,25.1,-81.825209,28.828761
1675110453052,25.09,-81.825195,28.82877
1675110453118,25.08,-81.825181,28.828778
1675110453185,25.07,-81.825166,28.828787
1675110453252,25.06,-81.825152,28.828795
1675110453318,25.05,-81.825138,28.828803
1675110453385,25.04,-81.825124,28.828812
1675110453452,25.04,-81.82511,28.82882
1675110453518,25.03,-81.825096,28.828828
1675110453585,25.02,-81.825082,28.828837
1675110453652,25.02,-81.825068,28.828845
1675110453718,25.01,-81.825054,28.828854
1675110453785,25.0,-81.82504,28.828862
1675110453852,25.0,-81.825026,28.82887
1675110453918,24.99,-81.825012,28.828879
1675110453985,24.99,-81.824997,28.828887
1675110454052,24.98,-81.824983,28.828896
1675110454118,24.97,-81.824968,28.828904
1675110454185,24.97,-81.824954,28.828913
1675110454252,24.96,-81.824939,28.828922
1675110454318,24.96,-81.824925,28.82893
1675110454385,24.95,-81.824911,28.828939
1675110454452,24.95,-81.824896,28.828948
1675110454518,24.94,-81.824882,28.828956
1675110454585,24.94,-81.824867,28.828965
1675110454652,24.93,-81.824853,28.828973
1675110454718,24.93,-81.824839,28.828982
1675110454785,24.93,-81.824824,28.82899
1675110454852,24.92,-81.82481,28.828999
1675110454918,24.92,-81.824795,28.829008
1675110454985,24.91,-81.824781,28.829016
1675110455052,24.91,-81.824767,28.829024
1675110455118,24.91,-81.824753,28.829033
1675110455185,24.9,-81.824739,28.829041
1675110455252,24.9,-81.824725,28.82905
1675110455318,24.9,-81.824711,28.829058
1675110455385,24.89,-81.824696,28.829066
1675110455452,24.89,-81.824682,28.829075
1675110455518,24.89,-81.824668,28.829083
1675110455585,24.89,-81.824654,28.829092
1675110455652,24.88,-81.82464,28.8291
1675110455718,24.88,-81.824626,28.829108
1675110455785,24.88,-81.824612,28.829117
1675110455852,24.88,-81.824597,28.829125
1675110455918,24.88,-81.824583,28.829133
1675110455985,24.88,-81.82457,28.829141
1675110456052,24.88,-81.824556,28.82915
1675110456118,24.87,-81.824542,28.829158
1675110456185,24.87,-81.824528,28.829166
1675110456252,24.87,-81.824514,28.829174
1675110456318,24.87,-81.824501,28.829182
1675110456385,24.87,-81.824487,28.82919
1675110456452,24.87,-81.824473,28.829198
1675110456518,24.87,-81.824459,28.829206
1675110456585,24.87,-81.824445,28.829215
1675110456652,24.87,-81.824431,28.829223
1675110456718,24.87,-81.824418,28.829231
1675110456785,24.87,-81.824404,28.829239
1675110456852,24.87,-81.82439,28.829247
1675110456918,24.87,-81.824376,28.829255
1675110456985,24.87,-81.824362,28.829264
1675110457052,24.87,-81.824347,28.829272
1675110457118,24.87,-81.824333,28.829281
1675110457185,24.87,-81.824319,28.829289
1675110457252,24.87,-81.824304,28.829298
1675110457318,24.87,-81.82429,28.829306
1675110457385,24.87,-81.824275,28.829315
1675110457452,24.87,-81.824261,28.829323
1675110457518,24.87,-81.824247,28.829332
1675110457585,24.87,-81.824232,28.82934
1675110457652,24.87,-81.824218,28.829349
1675110457718,24.86,-81.824203,28.829357
1675110457785,24.86,-81.824189,28.829366
1675110457852,24.86,-81.824174,28.829374
1675110457918,24.86,-81.82416,28.829383
1675110457985,24.85,-81.824146,28.829391
1675110458052,24.85,-81.824133,28.829399
1675110458118,24.85,-81.824119,28.829407
1675110458185,24.84,-81.824105,28.829415
1675110458252,24.84,-81.824092,28.829423
1675110458318,24.83,-81.824078,28.829431
1675110458385,24.83,-81.824065,28.829439
1675110458452,24.82,-81.824051,28.829447
1675110458518,24.82,-81.824038,28.829455
1675110458585,24.81,-81.824024,28.829463
1675110458652,24.81,-81.82401,28.829471
1675110458718,24.8,-81.823997,28.829479
1675110458785,24.8,-81.823983,28.829487
1675110458852,24.79,-81.823969,28.829495
1675110458918,24.79,-81.823956,28.829503
